CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.01.02.01.02;Títulos Designados a Valor Justo;146300.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.01.02.01.02;Títulos Designados a Valor Justo;142130.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.01.03;Contas a Receber;51599.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.01.03;Contas a Receber;16880.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.01.03.01;Clientes;51599.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.01.03.01;Clientes;16880.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.01.03.02;Outras Contas a Receber;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.01.03.02;Outras Contas a Receber;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.01.04;Estoques;7345.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.01.04;Estoques;10468.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.01.05;Ativos Biológicos;1157.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.01.05;Ativos Biológicos;1118.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.01.06;Tributos a Recuperar;72.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.01.06;Tributos a Recuperar;66.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.01.06.01;Tributos Correntes a Recuperar;72.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.01.06.01;Tributos Correntes a Recuperar;66.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.01.07;Despesas Antecipadas;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.01.07;Despesas Antecipadas;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.01.08;Outros Ativos Circulantes;3943.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.01.08;Outros Ativos Circulantes;4064.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.01.08.03;Outros;3943.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.01.08.03;Outros;4064.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02;Ativo Não Circulante;512652.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02;Ativo Não Circulante;573656.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01;Ativo Realizável a Longo Prazo;74527.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01;Ativo Realizável a Longo Prazo;88235.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.04;Contas a Receber;12395.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.04;Contas a Receber;26353.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.04.01;Clientes;12395.0000000000;N
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.04.01;Clientes;26353.0000000000;N
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.04.02;Outras Contas a Receber;0.0000000000;N
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.04.02;Outras Contas a Receber;0.0000000000;N
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.05;Estoques;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.05;Estoques;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.06;Ativos Biológicos;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.06;Ativos Biológicos;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.07;Tributos Diferidos;31080.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.07;Tributos Diferidos;31604.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;31080.0000000000;N
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;31604.0000000000;N
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.08;Despesas Antecipadas;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.08;Despesas Antecipadas;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.09;Créditos com Partes Relacionadas;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.09;Créditos com Partes Relacionadas;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.09.01;Créditos com Coligadas;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.09.01;Créditos com Coligadas;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.09.02;Créditos com Controladas;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.09.02;Créditos com Controladas;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.09.03;Créditos com Controladores;0.0000000000;N
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.09.03;Créditos com Controladores;0.0000000000;N
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0000000000;N
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0000000000;N
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.10;Outros Ativos Não Circulantes;31052.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.10;Outros Ativos Não Circulantes;30278.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.10.03;Depósito judicial;10898.0000000000;N
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.10.03;Depósito judicial;11075.0000000000;N
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.10.04;Outros ativos;17475.0000000000;N
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.10.04;Outros ativos;15485.0000000000;N
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.01.10.05;Imposto a recuperar;2679.0000000000;N
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.01.10.05;Imposto a recuperar;3718.0000000000;N
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.02;Investimentos;5497.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.02;Investimentos;4742.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.02.01;Participações Societárias;5497.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.02.01;Participações Societárias;4742.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.02.01.01;Participações em Coligadas;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.02.01.01;Participações em Coligadas;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.02.01.02;Participações em Controladas;5497.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.02.01.02;Participações em Controladas;4742.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-03-31;1.02.02.01.03;Participações em Controladas em Conjunto;0.0000000000;S
06.981.381/0001-13;2023-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-03-31;1.02.02.01.03;Participações em Controladas em Conjunto;0.0000000000;S
